人生的智慧,[德] 阿图尔·叔本华,9.2,https://img9.doubanio.com/view/subject/s/public/s4619775.jpg,https://book.douban.com/subject/3261600/
美的历程,李泽厚,9.2,https://img3.doubanio.com/view/subject/s/public/s3893343.jpg,https://book.douban.com/subject/3410718/
彷徨,鲁迅,8.9,https://img9.doubanio.com/view/subject/s/public/s33500305.jpg,https://book.douban.com/subject/1449348/
野草,鲁迅,9.3,https://img1.doubanio.com/view/subject/s/public/s2364689.jpg,https://book.douban.com/subject/1915958/
國史大綱（上下）,錢穆,9.3,https://img9.doubanio.com/view/subject/s/public/s6795555.jpg,https://book.douban.com/subject/1046492/
孩子你慢慢来,龙应台,8.7,https://img9.doubanio.com/view/subject/s/public/s4124434.jpg,https://book.douban.com/subject/4207781/
史蒂夫·乔布斯传,[美] 沃尔特·艾萨克森,8.7,https://img3.doubanio.com/view/subject/s/public/s6974202.jpg,https://book.douban.com/subject/6798611/
苏菲的世界,[挪] 乔斯坦·贾德,8.8,https://img3.doubanio.com/view/subject/s/public/s3042670.jpg,https://book.douban.com/subject/2284311/
爱的艺术,[美] 艾·弗洛姆,8.8,https://img9.doubanio.com/view/subject/s/public/s2990934.jpg,https://book.douban.com/subject/3026879/
我也有一个梦想,林达,9.0,https://img9.doubanio.com/view/subject/s/public/s2170315.jpg,https://book.douban.com/subject/1014825/
万水千山走遍,三毛,8.8,https://img3.doubanio.com/view/subject/s/public/s1099483.jpg,https://book.douban.com/subject/1036490/
送你一颗子弹,刘瑜,8.6,https://img1.doubanio.com/view/subject/s/public/s4243447.jpg,https://book.douban.com/subject/4238362/
九州·缥缈录,江南,8.9,https://img9.doubanio.com/view/subject/s/public/s28332484.jpg,https://book.douban.com/subject/26613061/
浮生六记,（清）沈复,8.8,https://img9.doubanio.com/view/subject/s/public/s2280094.jpg,https://book.douban.com/subject/1088581/
情书,[日] 岩井俊二,8.6,https://img9.doubanio.com/view/subject/s/public/s1127135.jpg,https://book.douban.com/subject/1080370/
目送,龙应台,8.6,https://img1.doubanio.com/view/subject/s/public/s3984108.jpg,https://book.douban.com/subject/3995526/
野火集,龙应台,8.8,https://img1.doubanio.com/view/subject/s/public/s1469589.jpg,https://book.douban.com/subject/1426971/
离开的，留下的,[意] 埃莱娜·费兰特,8.7,https://img3.doubanio.com/view/subject/s/public/s29535271.jpg,https://book.douban.com/subject/27104959/
亲爱的安德烈,龙应台,8.6,https://img1.doubanio.com/view/subject/s/public/s3993878.jpg,https://book.douban.com/subject/3369793/
孽子,白先勇,9.1,https://img3.doubanio.com/view/subject/s/public/s6240330.jpg,https://book.douban.com/subject/5337254/
昨日的世界,[奥] 斯蒂芬·茨威格,9.2,https://img1.doubanio.com/view/subject/s/public/s1121598.jpg,https://book.douban.com/subject/1062343/
经济学原理（上下）,[美] 曼昆,9.1,https://img9.doubanio.com/view/subject/s/public/s1785715.jpg,https://book.douban.com/subject/1028842/
亮剑,都梁,8.9,https://img1.doubanio.com/view/subject/s/public/s6535918.jpg,https://book.douban.com/subject/1088022/
球状闪电,刘慈欣,8.7,https://img9.doubanio.com/view/subject/s/public/s26040205.jpg,https://book.douban.com/subject/1192090/
倾城之恋,张爱玲,8.7,https://img3.doubanio.com/view/subject/s/public/s4638950.jpg,https://book.douban.com/subject/1985223/
绿毛水怪,王小波,9.0,https://img9.doubanio.com/view/subject/s/public/s3675595.jpg,https://book.douban.com/subject/3518332/
不能承受的生命之轻,米兰·昆德拉,8.8,https://img3.doubanio.com/view/subject/s/public/s4421443.jpg,https://book.douban.com/subject/4920007/
面纱,(英)W.萨默塞特·毛姆,8.7,https://img9.doubanio.com/view/subject/s/public/s9038826.jpg,https://book.douban.com/subject/10560798/
解忧杂货店,[日] 东野圭吾,8.5,https://img3.doubanio.com/view/subject/s/public/s27264181.jpg,https://book.douban.com/subject/25862578/
银河系漫游指南,[英] 道格拉斯·亚当斯,8.8,https://img3.doubanio.com/view/subject/s/public/s3696740.jpg,https://book.douban.com/subject/1394364/
古文观止,吴楚材,9.1,https://img3.doubanio.com/view/subject/s/public/s1325863.jpg,https://book.douban.com/subject/1014561/
献给阿尔吉侬的花束,[美] 丹尼尔·凯斯,9.0,https://img3.doubanio.com/view/subject/s/public/s28050760.jpg,https://book.douban.com/subject/26362836/
激荡三十年,吴晓波,8.6,https://img3.doubanio.com/view/subject/s/public/s3203360.jpg,https://book.douban.com/subject/3151575/
枪炮、病菌与钢铁,[美] 贾雷德·戴蒙德,8.7,https://img3.doubanio.com/view/subject/s/public/s1738643.jpg,https://book.douban.com/subject/1813841/
我的阿勒泰,李娟,8.8,https://img1.doubanio.com/view/subject/s/public/s6180859.jpg,https://book.douban.com/subject/4884218/
温柔的夜,三毛,9.1,https://img1.doubanio.com/view/subject/s/public/s2391798.jpg,https://book.douban.com/subject/2068249/
麦琪的礼物,[美] 欧·亨利,8.6,https://img3.doubanio.com/view/subject/s/public/s1137441.jpg,https://book.douban.com/subject/1051193/
渴望生活,[美] 欧文·斯通,9.2,https://img1.doubanio.com/view/subject/s/public/s3099438.jpg,https://book.douban.com/subject/3054821/
半生缘,张爱玲,8.6,https://img1.doubanio.com/view/subject/s/public/s2838737.jpg,https://book.douban.com/subject/1963684/
阿勒泰的角落,李娟,9.1,https://img3.doubanio.com/view/subject/s/public/s6185540.jpg,https://book.douban.com/subject/4881850/
尼罗河上的惨案,[英] 阿加莎·克里斯蒂,8.7,https://img1.doubanio.com/view/subject/s/public/s1683067.jpg,https://book.douban.com/subject/1818347/
四世同堂,老舍,9.3,https://img1.doubanio.com/view/subject/s/public/s3228699.jpg,https://book.douban.com/subject/3183775/
万物有灵且美,[英] 吉米·哈利,8.8,https://img9.doubanio.com/view/subject/s/public/s4093514.jpg,https://book.douban.com/subject/4187411/
霸王别姬,李碧华,9.1,https://img9.doubanio.com/view/subject/s/public/s24964086.jpg,https://book.douban.com/subject/1088711/
天朝的崩溃,茅海建,9.1,https://img3.doubanio.com/view/subject/s/public/s1681072.jpg,https://book.douban.com/subject/1675478/
民主的细节,刘瑜,8.6,https://img1.doubanio.com/view/subject/s/public/s4146437.jpg,https://book.douban.com/subject/3813669/
总统是靠不住的,林达,8.8,https://img9.doubanio.com/view/subject/s/public/s2170316.jpg,https://book.douban.com/subject/1056315/
德米安,[德] 赫尔曼·黑塞,9.0,https://img9.doubanio.com/view/subject/s/public/s3979854.jpg,https://book.douban.com/subject/3578470/
最好的我们,八月长安,8.7,https://img9.doubanio.com/view/subject/s/public/s26720726.jpg,https://book.douban.com/subject/24754316/
受戒,汪曾祺,9.3,https://img3.doubanio.com/view/subject/s/public/s3628082.jpg,https://book.douban.com/subject/1760432/
小径分岔的花园,[阿根廷] 豪·路·博尔赫斯,8.9,https://img1.doubanio.com/view/subject/s/public/s29746559.jpg,https://book.douban.com/subject/25796120/
我不知道该说什么，关于死亡还是爱情,S.A.阿列克谢耶维奇,9.0,https://img3.doubanio.com/view/subject/s/public/s28313152.jpg,https://book.douban.com/subject/25884880/
社会心理学,[美] 戴维·迈尔斯,9.0,https://img3.doubanio.com/view/subject/s/public/s1670932.jpg,https://book.douban.com/subject/1476651/
罗生门,[日]芥川龙之介,8.7,https://img1.doubanio.com/view/subject/s/public/s3435158.jpg,https://book.douban.com/subject/3136271/
故事,[美] 罗伯特·麦基,9.2,https://img1.doubanio.com/view/subject/s/public/s27598249.jpg,https://book.douban.com/subject/25976544/
荆棘鸟,[澳] 考琳·麦卡洛,8.6,https://img9.doubanio.com/view/subject/s/public/s2781615.jpg,https://book.douban.com/subject/1086249/
倚天屠龙记(共四册),金庸,8.6,https://img1.doubanio.com/view/subject/s/public/s1829709.jpg,https://book.douban.com/subject/1070851/
